In,Out,date,weekday,hour,year,month,dayofyear,weekofyear,holiday
38,29,21,6,5,2021,2,52,7,0
42,102,21,6,6,2021,2,52,7,0
96,383,21,6,7,2021,2,52,7,0
161,409,21,6,8,2021,2,52,7,0
268,572,21,6,9,2021,2,52,7,0
373,885,21,6,10,2021,2,52,7,0
485,1013,21,6,11,2021,2,52,7,0
656,826,21,6,12,2021,2,52,7,0
643,767,21,6,13,2021,2,52,7,0
638,722,21,6,14,2021,2,52,7,0
637,685,21,6,15,2021,2,52,7,0
690,566,21,6,16,2021,2,52,7,0
459,519,21,6,17,2021,2,52,7,0
232,307,21,6,18,2021,2,52,7,0
135,149,21,6,19,2021,2,52,7,0
98,94,21,6,20,2021,2,52,7,0
58,55,21,6,21,2021,2,52,7,0
57,36,21,6,22,2021,2,52,7,0
22,17,21,6,23,2021,2,52,7,0
17,9,22,0,0,2021,2,53,8,0
3,2,22,0,1,2021,2,53,8,0
10,3,22,0,2,2021,2,53,8,0
5,7,22,0,3,2021,2,53,8,0
21,5,22,0,4,2021,2,53,8,0
40,27,22,0,5,2021,2,53,8,0
94,92,22,0,6,2021,2,53,8,0
245,332,22,0,7,2021,2,53,8,0
278,449,22,0,8,2021,2,53,8,0
238,395,22,0,9,2021,2,53,8,0
198,329,22,0,10,2021,2,53,8,0
328,441,22,0,11,2021,2,53,8,0
342,361,22,0,12,2021,2,53,8,0
383,392,22,0,13,2021,2,53,8,0
438,384,22,0,14,2021,2,53,8,0
503,383,22,0,15,2021,2,53,8,0
580,441,22,0,16,2021,2,53,8,0
414,385,22,0,17,2021,2,53,8,0
250,204,22,0,18,2021,2,53,8,0
126,112,22,0,19,2021,2,53,8,0
78,83,22,0,20,2021,2,53,8,0
55,41,22,0,21,2021,2,53,8,0
52,30,22,0,22,2021,2,53,8,0
36,21,22,0,23,2021,2,53,8,0
19,11,23,1,0,2021,2,54,8,0
13,1,23,1,1,2021,2,54,8,0
5,4,23,1,2,2021,2,54,8,0
0,3,23,1,3,2021,2,54,8,0
12,6,23,1,4,2021,2,54,8,0
38,26,23,1,5,2021,2,54,8,0
109,73,23,1,6,2021,2,54,8,0
234,341,23,1,7,2021,2,54,8,0
321,443,23,1,8,2021,2,54,8,0
241,375,23,1,9,2021,2,54,8,0
228,365,23,1,10,2021,2,54,8,0
277,368,23,1,11,2021,2,54,8,0
306,340,23,1,12,2021,2,54,8,0
329,356,23,1,13,2021,2,54,8,0
448,336,23,1,14,2021,2,54,8,0
515,397,23,1,15,2021,2,54,8,0
582,408,23,1,16,2021,2,54,8,0
450,364,23,1,17,2021,2,54,8,0
230,206,23,1,18,2021,2,54,8,0
155,129,23,1,19,2021,2,54,8,0
102,90,23,1,20,2021,2,54,8,0
58,51,23,1,21,2021,2,54,8,0
46,43,23,1,22,2021,2,54,8,0
21,26,23,1,23,2021,2,54,8,0
19,9,24,2,0,2021,2,55,8,0
16,6,24,2,1,2021,2,55,8,0
11,2,24,2,2,2021,2,55,8,0
2,3,24,2,3,2021,2,55,8,0
15,4,24,2,4,2021,2,55,8,0
32,25,24,2,5,2021,2,55,8,0
106,86,24,2,6,2021,2,55,8,0
254,290,24,2,7,2021,2,55,8,0
307,395,24,2,8,2021,2,55,8,0
204,374,24,2,9,2021,2,55,8,0
256,368,24,2,10,2021,2,55,8,0
330,415,24,2,11,2021,2,55,8,0
354,413,24,2,12,2021,2,55,8,0
394,382,24,2,13,2021,2,55,8,0
465,411,24,2,14,2021,2,55,8,0
555,434,24,2,15,2021,2,55,8,0
648,441,24,2,16,2021,2,55,8,0
477,404,24,2,17,2021,2,55,8,0
283,223,24,2,18,2021,2,55,8,0
161,149,24,2,19,2021,2,55,8,0
133,109,24,2,20,2021,2,55,8,0
83,60,24,2,21,2021,2,55,8,0
75,50,24,2,22,2021,2,55,8,0
26,26,24,2,23,2021,2,55,8,0
24,11,25,3,0,2021,2,56,8,0
11,5,25,3,1,2021,2,56,8,0
7,8,25,3,2,2021,2,56,8,0
4,3,25,3,3,2021,2,56,8,0
15,6,25,3,4,2021,2,56,8,0
29,29,25,3,5,2021,2,56,8,0
77,50,25,3,6,2021,2,56,8,0
258,340,25,3,7,2021,2,56,8,0
312,391,25,3,8,2021,2,56,8,0
259,347,25,3,9,2021,2,56,8,0
257,378,25,3,10,2021,2,56,8,0
323,354,25,3,11,2021,2,56,8,0
389,397,25,3,12,2021,2,56,8,0
372,413,25,3,13,2021,2,56,8,0
454,377,25,3,14,2021,2,56,8,0
586,418,25,3,15,2021,2,56,8,0
649,481,25,3,16,2021,2,56,8,0
524,400,25,3,17,2021,2,56,8,0
304,218,25,3,18,2021,2,56,8,0
201,161,25,3,19,2021,2,56,8,0
131,97,25,3,20,2021,2,56,8,0
88,79,25,3,21,2021,2,56,8,0
71,38,25,3,22,2021,2,56,8,0
26,19,25,3,23,2021,2,56,8,0
19,6,26,4,0,2021,2,57,8,0
8,9,26,4,1,2021,2,57,8,0
8,5,26,4,2,2021,2,57,8,0
11,7,26,4,3,2021,2,57,8,0
14,5,26,4,4,2021,2,57,8,0
40,33,26,4,5,2021,2,57,8,0
82,98,26,4,6,2021,2,57,8,0
240,362,26,4,7,2021,2,57,8,0
316,473,26,4,8,2021,2,57,8,0
269,428,26,4,9,2021,2,57,8,0
310,449,26,4,10,2021,2,57,8,0
403,488,26,4,11,2021,2,57,8,0
450,457,26,4,12,2021,2,57,8,0
481,446,26,4,13,2021,2,57,8,0
618,416,26,4,14,2021,2,57,8,0
777,487,26,4,15,2021,2,57,8,0
899,522,26,4,16,2021,2,57,8,0
755,436,26,4,17,2021,2,57,8,0
507,280,26,4,18,2021,2,57,8,0
334,206,26,4,19,2021,2,57,8,0
240,134,26,4,20,2021,2,57,8,0
206,104,26,4,21,2021,2,57,8,0
121,71,26,4,22,2021,2,57,8,0
79,29,26,4,23,2021,2,57,8,0
48,14,27,5,0,2021,2,58,8,0
12,6,27,5,1,2021,2,58,8,0
7,5,27,5,2,2021,2,58,8,0
10,4,27,5,3,2021,2,58,8,0
21,6,27,5,4,2021,2,58,8,0
38,21,27,5,5,2021,2,58,8,0
71,114,27,5,6,2021,2,58,8,0
111,481,27,5,7,2021,2,58,8,0
177,436,27,5,8,2021,2,58,8,0
223,498,27,5,9,2021,2,58,8,0
370,508,27,5,10,2021,2,58,8,0
537,581,27,5,11,2021,2,58,8,0
730,550,27,5,12,2021,2,58,8,0
739,539,27,5,13,2021,2,58,8,0
861,632,27,5,14,2021,2,58,8,0
944,622,27,5,15,2021,2,58,8,0
1072,667,27,5,16,2021,2,58,8,0
809,623,27,5,17,2021,2,58,8,0
454,446,27,5,18,2021,2,58,8,0
254,300,27,5,19,2021,2,58,8,0
178,200,27,5,20,2021,2,58,8,0
132,150,27,5,21,2021,2,58,8,0
60,86,27,5,22,2021,2,58,8,0
51,42,27,5,23,2021,2,58,8,0
22,19,28,6,0,2021,2,59,8,0
23,13,28,6,1,2021,2,59,8,0
6,5,28,6,2,2021,2,59,8,0
5,4,28,6,3,2021,2,59,8,0
10,8,28,6,4,2021,2,59,8,0
30,24,28,6,5,2021,2,59,8,0
41,111,28,6,6,2021,2,59,8,0
92,354,28,6,7,2021,2,59,8,0
146,444,28,6,8,2021,2,59,8,0
232,576,28,6,9,2021,2,59,8,0
385,794,28,6,10,2021,2,59,8,0
589,876,28,6,11,2021,2,59,8,0
653,846,28,6,12,2021,2,59,8,0
684,814,28,6,13,2021,2,59,8,0
717,739,28,6,14,2021,2,59,8,0
731,787,28,6,15,2021,2,59,8,0
769,704,28,6,16,2021,2,59,8,0
510,536,28,6,17,2021,2,59,8,0
269,327,28,6,18,2021,2,59,8,0
153,210,28,6,19,2021,2,59,8,0
94,112,28,6,20,2021,2,59,8,0
64,99,28,6,21,2021,2,59,8,0
72,56,28,6,22,2021,2,59,8,0
44,30,28,6,23,2021,2,59,8,0
26,17,1,0,0,2021,3,60,9,0
13,8,1,0,1,2021,3,60,9,0
7,6,1,0,2,2021,3,60,9,0
4,8,1,0,3,2021,3,60,9,0
17,7,1,0,4,2021,3,60,9,0
37,32,1,0,5,2021,3,60,9,0
77,81,1,0,6,2021,3,60,9,0
255,317,1,0,7,2021,3,60,9,0
323,416,1,0,8,2021,3,60,9,0
227,369,1,0,9,2021,3,60,9,0
278,412,1,0,10,2021,3,60,9,0
300,404,1,0,11,2021,3,60,9,0
375,380,1,0,12,2021,3,60,9,0
405,419,1,0,13,2021,3,60,9,0
441,394,1,0,14,2021,3,60,9,0
478,396,1,0,15,2021,3,60,9,0
567,417,1,0,16,2021,3,60,9,0
376,346,1,0,17,2021,3,60,9,0
206,164,1,0,18,2021,3,60,9,0
124,107,1,0,19,2021,3,60,9,0
75,79,1,0,20,2021,3,60,9,0
63,41,1,0,21,2021,3,60,9,0
40,41,1,0,22,2021,3,60,9,0
30,17,1,0,23,2021,3,60,9,0
7,10,2,1,0,2021,3,61,9,0
9,3,2,1,1,2021,3,61,9,0
2,3,2,1,2,2021,3,61,9,0
1,6,2,1,3,2021,3,61,9,0
20,4,2,1,4,2021,3,61,9,0
35,26,2,1,5,2021,3,61,9,0
89,81,2,1,6,2021,3,61,9,0
246,315,2,1,7,2021,3,61,9,0
343,446,2,1,8,2021,3,61,9,0
222,390,2,1,9,2021,3,61,9,0
259,388,2,1,10,2021,3,61,9,0
303,403,2,1,11,2021,3,61,9,0
352,424,2,1,12,2021,3,61,9,0
381,382,2,1,13,2021,3,61,9,0
467,371,2,1,14,2021,3,61,9,0
501,383,2,1,15,2021,3,61,9,0
576,447,2,1,16,2021,3,61,9,0
449,428,2,1,17,2021,3,61,9,0
247,193,2,1,18,2021,3,61,9,0
168,143,2,1,19,2021,3,61,9,0
102,91,2,1,20,2021,3,61,9,0
80,60,2,1,21,2021,3,61,9,0
66,49,2,1,22,2021,3,61,9,0
44,39,2,1,23,2021,3,61,9,0
30,11,3,2,0,2021,3,62,9,0
11,6,3,2,1,2021,3,62,9,0
14,5,3,2,2,2021,3,62,9,0
3,2,3,2,3,2021,3,62,9,0
12,4,3,2,4,2021,3,62,9,0
35,22,3,2,5,2021,3,62,9,0
88,93,3,2,6,2021,3,62,9,0
251,291,3,2,7,2021,3,62,9,0
301,452,3,2,8,2021,3,62,9,0
228,361,3,2,9,2021,3,62,9,0
260,381,3,2,10,2021,3,62,9,0
302,412,3,2,11,2021,3,62,9,0
382,352,3,2,12,2021,3,62,9,0
390,364,3,2,13,2021,3,62,9,0
492,369,3,2,14,2021,3,62,9,0
536,432,3,2,15,2021,3,62,9,0
620,456,3,2,16,2021,3,62,9,0
472,389,3,2,17,2021,3,62,9,0
267,227,3,2,18,2021,3,62,9,0
168,147,3,2,19,2021,3,62,9,0
107,100,3,2,20,2021,3,62,9,0
88,69,3,2,21,2021,3,62,9,0
51,29,3,2,22,2021,3,62,9,0
26,29,3,2,23,2021,3,62,9,0
16,7,4,3,0,2021,3,63,9,0
9,9,4,3,1,2021,3,63,9,0
8,4,4,3,2,2021,3,63,9,0
3,3,4,3,3,2021,3,63,9,0
17,6,4,3,4,2021,3,63,9,0
33,34,4,3,5,2021,3,63,9,0
77,79,4,3,6,2021,3,63,9,0
249,310,4,3,7,2021,3,63,9,0
332,422,4,3,8,2021,3,63,9,0
249,401,4,3,9,2021,3,63,9,0
286,438,4,3,10,2021,3,63,9,0
383,406,4,3,11,2021,3,63,9,0
447,425,4,3,12,2021,3,63,9,0
416,394,4,3,13,2021,3,63,9,0
508,390,4,3,14,2021,3,63,9,0
561,504,4,3,15,2021,3,63,9,0
723,524,4,3,16,2021,3,63,9,0
583,450,4,3,17,2021,3,63,9,0
364,268,4,3,18,2021,3,63,9,0
231,147,4,3,19,2021,3,63,9,0
130,85,4,3,20,2021,3,63,9,0
88,67,4,3,21,2021,3,63,9,0
74,41,4,3,22,2021,3,63,9,0
42,33,4,3,23,2021,3,63,9,0
21,15,5,4,0,2021,3,64,9,0
9,5,5,4,1,2021,3,64,9,0
12,6,5,4,2,2021,3,64,9,0
11,6,5,4,3,2021,3,64,9,0
19,11,5,4,4,2021,3,64,9,0
37,30,5,4,5,2021,3,64,9,0
71,100,5,4,6,2021,3,64,9,0
278,402,5,4,7,2021,3,64,9,0
333,472,5,4,8,2021,3,64,9,0
259,391,5,4,9,2021,3,64,9,0
362,435,5,4,10,2021,3,64,9,0
458,480,5,4,11,2021,3,64,9,0
550,457,5,4,12,2021,3,64,9,0
627,519,5,4,13,2021,3,64,9,0
747,533,5,4,14,2021,3,64,9,0
885,577,5,4,15,2021,3,64,9,0
1039,590,5,4,16,2021,3,64,9,0
894,555,5,4,17,2021,3,64,9,0
516,363,5,4,18,2021,3,64,9,0
372,217,5,4,19,2021,3,64,9,0
271,139,5,4,20,2021,3,64,9,0
249,129,5,4,21,2021,3,64,9,0
120,86,5,4,22,2021,3,64,9,0
72,38,5,4,23,2021,3,64,9,0
36,24,6,5,0,2021,3,65,9,0
16,16,6,5,1,2021,3,65,9,0
10,7,6,5,2,2021,3,65,9,0
6,6,6,5,3,2021,3,65,9,0
14,6,6,5,4,2021,3,65,9,0
38,32,6,5,5,2021,3,65,9,0
55,135,6,5,6,2021,3,65,9,0
121,501,6,5,7,2021,3,65,9,0
210,518,6,5,8,2021,3,65,9,0
279,458,6,5,9,2021,3,65,9,0
499,559,6,5,10,2021,3,65,9,0
697,619,6,5,11,2021,3,65,9,0
853,583,6,5,12,2021,3,65,9,0
856,658,6,5,13,2021,3,65,9,0
868,731,6,5,14,2021,3,65,9,0
983,779,6,5,15,2021,3,65,9,0
1107,691,6,5,16,2021,3,65,9,0
854,712,6,5,17,2021,3,65,9,0
425,478,6,5,18,2021,3,65,9,0
253,297,6,5,19,2021,3,65,9,0
170,175,6,5,20,2021,3,65,9,0
136,136,6,5,21,2021,3,65,9,0
67,88,6,5,22,2021,3,65,9,0
55,54,6,5,23,2021,3,65,9,0
21,15,7,6,0,2021,3,66,9,0
17,8,7,6,1,2021,3,66,9,0
4,6,7,6,2,2021,3,66,9,0
10,7,7,6,3,2021,3,66,9,0
9,4,7,6,4,2021,3,66,9,0
29,19,7,6,5,2021,3,66,9,0
40,90,7,6,6,2021,3,66,9,0
90,381,7,6,7,2021,3,66,9,0
157,433,7,6,8,2021,3,66,9,0
228,595,7,6,9,2021,3,66,9,0
297,771,7,6,10,2021,3,66,9,0
414,898,7,6,11,2021,3,66,9,0
672,855,7,6,12,2021,3,66,9,0
853,747,7,6,13,2021,3,66,9,0
704,699,7,6,14,2021,3,66,9,0
758,655,7,6,15,2021,3,66,9,0
777,663,7,6,16,2021,3,66,9,0
529,585,7,6,17,2021,3,66,9,0
280,352,7,6,18,2021,3,66,9,0
188,186,7,6,19,2021,3,66,9,0
89,123,7,6,20,2021,3,66,9,0
64,64,7,6,21,2021,3,66,9,0
64,42,7,6,22,2021,3,66,9,0
35,21,7,6,23,2021,3,66,9,0
9,16,8,0,0,2021,3,67,10,0
14,10,8,0,1,2021,3,67,10,0
6,2,8,0,2,2021,3,67,10,0
5,4,8,0,3,2021,3,67,10,0
14,6,8,0,4,2021,3,67,10,0
38,25,8,0,5,2021,3,67,10,0
84,99,8,0,6,2021,3,67,10,0
254,344,8,0,7,2021,3,67,10,0
319,469,8,0,8,2021,3,67,10,0
256,445,8,0,9,2021,3,67,10,0
306,489,8,0,10,2021,3,67,10,0
332,421,8,0,11,2021,3,67,10,0
377,446,8,0,12,2021,3,67,10,0
403,418,8,0,13,2021,3,67,10,0
479,426,8,0,14,2021,3,67,10,0
562,473,8,0,15,2021,3,67,10,0
647,491,8,0,16,2021,3,67,10,0
499,432,8,0,17,2021,3,67,10,0
299,266,8,0,18,2021,3,67,10,0
158,137,8,0,19,2021,3,67,10,0
100,76,8,0,20,2021,3,67,10,0
74,62,8,0,21,2021,3,67,10,0
48,42,8,0,22,2021,3,67,10,0
24,21,8,0,23,2021,3,67,10,0
19,13,9,1,0,2021,3,68,10,0
13,9,9,1,1,2021,3,68,10,0
6,8,9,1,2,2021,3,68,10,0
4,4,9,1,3,2021,3,68,10,0
12,4,9,1,4,2021,3,68,10,0
28,33,9,1,5,2021,3,68,10,0
91,86,9,1,6,2021,3,68,10,0
238,303,9,1,7,2021,3,68,10,0
301,399,9,1,8,2021,3,68,10,0
210,414,9,1,9,2021,3,68,10,0
223,430,9,1,10,2021,3,68,10,0
314,406,9,1,11,2021,3,68,10,0
385,381,9,1,12,2021,3,68,10,0
358,381,9,1,13,2021,3,68,10,0
402,373,9,1,14,2021,3,68,10,0
598,423,9,1,15,2021,3,68,10,0
668,473,9,1,16,2021,3,68,10,0
468,391,9,1,17,2021,3,68,10,0
311,233,9,1,18,2021,3,68,10,0
194,135,9,1,19,2021,3,68,10,0
112,89,9,1,20,2021,3,68,10,0
90,75,9,1,21,2021,3,68,10,0
49,39,9,1,22,2021,3,68,10,0
25,18,9,1,23,2021,3,68,10,0
16,11,10,2,0,2021,3,69,10,0
11,4,10,2,1,2021,3,69,10,0
5,4,10,2,2,2021,3,69,10,0
4,4,10,2,3,2021,3,69,10,0
16,6,10,2,4,2021,3,69,10,0
36,25,10,2,5,2021,3,69,10,0
87,94,10,2,6,2021,3,69,10,0
241,278,10,2,7,2021,3,69,10,0
305,343,10,2,8,2021,3,69,10,0
203,363,10,2,9,2021,3,69,10,0
246,367,10,2,10,2021,3,69,10,0
284,378,10,2,11,2021,3,69,10,0
317,345,10,2,12,2021,3,69,10,0
367,357,10,2,13,2021,3,69,10,0
403,371,10,2,14,2021,3,69,10,0
482,366,10,2,15,2021,3,69,10,0
535,376,10,2,16,2021,3,69,10,0
405,313,10,2,17,2021,3,69,10,0
191,197,10,2,18,2021,3,69,10,0
160,119,10,2,19,2021,3,69,10,0
104,62,10,2,20,2021,3,69,10,0
59,46,10,2,21,2021,3,69,10,0
54,33,10,2,22,2021,3,69,10,0
32,31,10,2,23,2021,3,69,10,0
18,9,11,3,0,2021,3,70,10,0
15,8,11,3,1,2021,3,70,10,0
6,5,11,3,2,2021,3,70,10,0
6,8,11,3,3,2021,3,70,10,0
14,7,11,3,4,2021,3,70,10,0
36,40,11,3,5,2021,3,70,10,0
95,85,11,3,6,2021,3,70,10,0
245,289,11,3,7,2021,3,70,10,0
343,438,11,3,8,2021,3,70,10,0
248,385,11,3,9,2021,3,70,10,0
292,398,11,3,10,2021,3,70,10,0
337,390,11,3,11,2021,3,70,10,0
425,365,11,3,12,2021,3,70,10,0
384,386,11,3,13,2021,3,70,10,0
460,402,11,3,14,2021,3,70,10,0
640,456,11,3,15,2021,3,70,10,0
747,515,11,3,16,2021,3,70,10,0
559,444,11,3,17,2021,3,70,10,0
376,257,11,3,18,2021,3,70,10,0
212,160,11,3,19,2021,3,70,10,0
162,119,11,3,20,2021,3,70,10,0
115,67,11,3,21,2021,3,70,10,0
87,35,11,3,22,2021,3,70,10,0
56,26,11,3,23,2021,3,70,10,0
25,10,12,4,0,2021,3,71,10,0
12,9,12,4,1,2021,3,71,10,0
8,9,12,4,2,2021,3,71,10,0
11,6,12,4,3,2021,3,71,10,0
15,6,12,4,4,2021,3,71,10,0
36,39,12,4,5,2021,3,71,10,0
84,100,12,4,6,2021,3,71,10,0
254,392,12,4,7,2021,3,71,10,0
316,463,12,4,8,2021,3,71,10,0
257,460,12,4,9,2021,3,71,10,0
350,426,12,4,10,2021,3,71,10,0
474,470,12,4,11,2021,3,71,10,0
541,434,12,4,12,2021,3,71,10,0
619,520,12,4,13,2021,3,71,10,0
706,497,12,4,14,2021,3,71,10,0
998,653,12,4,15,2021,3,71,10,0
1096,629,12,4,16,2021,3,71,10,0
909,568,12,4,17,2021,3,71,10,0
539,361,12,4,18,2021,3,71,10,0
433,260,12,4,19,2021,3,71,10,0
266,171,12,4,20,2021,3,71,10,0
237,130,12,4,21,2021,3,71,10,0
110,87,12,4,22,2021,3,71,10,0
95,60,12,4,23,2021,3,71,10,0
46,18,13,5,0,2021,3,72,10,0
26,9,13,5,1,2021,3,72,10,0
12,3,13,5,2,2021,3,72,10,0
6,7,13,5,3,2021,3,72,10,0
7,9,13,5,4,2021,3,72,10,0
26,29,13,5,5,2021,3,72,10,0
55,134,13,5,6,2021,3,72,10,0
134,510,13,5,7,2021,3,72,10,0
231,555,13,5,8,2021,3,72,10,0
319,494,13,5,9,2021,3,72,10,0
564,617,13,5,10,2021,3,72,10,0
766,668,13,5,11,2021,3,72,10,0
1073,721,13,5,12,2021,3,72,10,0
1085,708,13,5,13,2021,3,72,10,0
1142,803,13,5,14,2021,3,72,10,0
1158,941,13,5,15,2021,3,72,10,0
1200,942,13,5,16,2021,3,72,10,0
923,875,13,5,17,2021,3,72,10,0
537,686,13,5,18,2021,3,72,10,0
320,368,13,5,19,2021,3,72,10,0
195,224,13,5,20,2021,3,72,10,0
136,183,13,5,21,2021,3,72,10,0
88,96,13,5,22,2021,3,72,10,0
61,60,13,5,23,2021,3,72,10,0
41,15,14,6,0,2021,3,73,10,0
16,10,14,6,1,2021,3,73,10,0
0,0,14,6,2,2021,3,73,10,0
8,5,14,6,3,2021,3,73,10,0
12,7,14,6,4,2021,3,73,10,0
31,25,14,6,5,2021,3,73,10,0
41,115,14,6,6,2021,3,73,10,0
88,351,14,6,7,2021,3,73,10,0
151,348,14,6,8,2021,3,73,10,0
177,559,14,6,9,2021,3,73,10,0
374,791,14,6,10,2021,3,73,10,0
556,1039,14,6,11,2021,3,73,10,0
649,913,14,6,12,2021,3,73,10,0
777,815,14,6,13,2021,3,73,10,0
768,785,14,6,14,2021,3,73,10,0
808,819,14,6,15,2021,3,73,10,0
858,749,14,6,16,2021,3,73,10,0
625,600,14,6,17,2021,3,73,10,0
350,486,14,6,18,2021,3,73,10,0
214,303,14,6,19,2021,3,73,10,0
121,153,14,6,20,2021,3,73,10,0
99,82,14,6,21,2021,3,73,10,0
65,48,14,6,22,2021,3,73,10,0
34,30,14,6,23,2021,3,73,10,0
12,10,15,0,0,2021,3,74,11,0
8,3,15,0,1,2021,3,74,11,0
8,3,15,0,2,2021,3,74,11,0
6,7,15,0,3,2021,3,74,11,0
10,3,15,0,4,2021,3,74,11,0
35,32,15,0,5,2021,3,74,11,0
89,91,15,0,6,2021,3,74,11,0
235,291,15,0,7,2021,3,74,11,0
296,397,15,0,8,2021,3,74,11,0
244,395,15,0,9,2021,3,74,11,0
257,447,15,0,10,2021,3,74,11,0
340,470,15,0,11,2021,3,74,11,0
394,445,15,0,12,2021,3,74,11,0
413,399,15,0,13,2021,3,74,11,0
476,380,15,0,14,2021,3,74,11,0
506,422,15,0,15,2021,3,74,11,0
563,461,15,0,16,2021,3,74,11,0
510,397,15,0,17,2021,3,74,11,0
268,233,15,0,18,2021,3,74,11,0
176,165,15,0,19,2021,3,74,11,0
115,97,15,0,20,2021,3,74,11,0
72,70,15,0,21,2021,3,74,11,0
60,31,15,0,22,2021,3,74,11,0
26,15,15,0,23,2021,3,74,11,0
16,8,16,1,0,2021,3,75,11,0
15,5,16,1,1,2021,3,75,11,0
2,11,16,1,2,2021,3,75,11,0
6,7,16,1,3,2021,3,75,11,0
9,10,16,1,4,2021,3,75,11,0
33,36,16,1,5,2021,3,75,11,0
91,77,16,1,6,2021,3,75,11,0
235,289,16,1,7,2021,3,75,11,0
290,398,16,1,8,2021,3,75,11,0
223,399,16,1,9,2021,3,75,11,0
277,412,16,1,10,2021,3,75,11,0
280,449,16,1,11,2021,3,75,11,0
375,413,16,1,12,2021,3,75,11,0
392,390,16,1,13,2021,3,75,11,0
450,408,16,1,14,2021,3,75,11,0
495,455,16,1,15,2021,3,75,11,0
643,456,16,1,16,2021,3,75,11,0
547,392,16,1,17,2021,3,75,11,0
296,251,16,1,18,2021,3,75,11,0
218,201,16,1,19,2021,3,75,11,0
138,124,16,1,20,2021,3,75,11,0
107,92,16,1,21,2021,3,75,11,0
67,40,16,1,22,2021,3,75,11,0
45,32,16,1,23,2021,3,75,11,0
26,14,17,2,0,2021,3,76,11,0
14,6,17,2,1,2021,3,76,11,0
3,7,17,2,2,2021,3,76,11,0
6,6,17,2,3,2021,3,76,11,0
16,6,17,2,4,2021,3,76,11,0
29,37,17,2,5,2021,3,76,11,0
101,88,17,2,6,2021,3,76,11,0
236,317,17,2,7,2021,3,76,11,0
300,354,17,2,8,2021,3,76,11,0
231,371,17,2,9,2021,3,76,11,0
279,389,17,2,10,2021,3,76,11,0
338,427,17,2,11,2021,3,76,11,0
394,394,17,2,12,2021,3,76,11,0
388,401,17,2,13,2021,3,76,11,0
484,383,17,2,14,2021,3,76,11,0
533,455,17,2,15,2021,3,76,11,0
665,476,17,2,16,2021,3,76,11,0
519,431,17,2,17,2021,3,76,11,0
301,282,17,2,18,2021,3,76,11,0
218,185,17,2,19,2021,3,76,11,0
129,109,17,2,20,2021,3,76,11,0
92,74,17,2,21,2021,3,76,11,0
52,48,17,2,22,2021,3,76,11,0
47,23,17,2,23,2021,3,76,11,0
26,12,18,3,0,2021,3,77,11,0
15,9,18,3,1,2021,3,77,11,0
5,11,18,3,2,2021,3,77,11,0
5,9,18,3,3,2021,3,77,11,0
15,6,18,3,4,2021,3,77,11,0
30,32,18,3,5,2021,3,77,11,0
89,84,18,3,6,2021,3,77,11,0
229,313,18,3,7,2021,3,77,11,0
337,411,18,3,8,2021,3,77,11,0
261,387,18,3,9,2021,3,77,11,0
289,378,18,3,10,2021,3,77,11,0
416,477,18,3,11,2021,3,77,11,0
403,433,18,3,12,2021,3,77,11,0
453,414,18,3,13,2021,3,77,11,0
501,436,18,3,14,2021,3,77,11,0
574,506,18,3,15,2021,3,77,11,0
723,548,18,3,16,2021,3,77,11,0
612,484,18,3,17,2021,3,77,11,0
379,298,18,3,18,2021,3,77,11,0
273,235,18,3,19,2021,3,77,11,0
213,136,18,3,20,2021,3,77,11,0
131,82,18,3,21,2021,3,77,11,0
78,54,18,3,22,2021,3,77,11,0
41,26,18,3,23,2021,3,77,11,0
28,16,19,4,0,2021,3,78,11,0
23,9,19,4,1,2021,3,78,11,0
6,9,19,4,2,2021,3,78,11,0
9,13,19,4,3,2021,3,78,11,0
13,4,19,4,4,2021,3,78,11,0
28,28,19,4,5,2021,3,78,11,0
65,92,19,4,6,2021,3,78,11,0
232,336,19,4,7,2021,3,78,11,0
324,448,19,4,8,2021,3,78,11,0
292,393,19,4,9,2021,3,78,11,0
340,467,19,4,10,2021,3,78,11,0
449,496,19,4,11,2021,3,78,11,0
576,488,19,4,12,2021,3,78,11,0
538,467,19,4,13,2021,3,78,11,0
623,481,19,4,14,2021,3,78,11,0
802,561,19,4,15,2021,3,78,11,0
959,563,19,4,16,2021,3,78,11,0
812,525,19,4,17,2021,3,78,11,0
578,365,19,4,18,2021,3,78,11,0
467,294,19,4,19,2021,3,78,11,0
362,219,19,4,20,2021,3,78,11,0
207,165,19,4,21,2021,3,78,11,0
125,86,19,4,22,2021,3,78,11,0
78,66,19,4,23,2021,3,78,11,0
42,20,20,5,0,2021,3,79,11,0
29,27,20,5,1,2021,3,79,11,0
25,19,20,5,2,2021,3,79,11,0
33,9,20,5,3,2021,3,79,11,0
13,15,20,5,4,2021,3,79,11,0
38,29,20,5,5,2021,3,79,11,0
50,152,20,5,6,2021,3,79,11,0
131,489,20,5,7,2021,3,79,11,0
202,392,20,5,8,2021,3,79,11,0
246,479,20,5,9,2021,3,79,11,0
390,457,20,5,10,2021,3,79,11,0
667,690,20,5,11,2021,3,79,11,0
874,628,20,5,12,2021,3,79,11,0
937,663,20,5,13,2021,3,79,11,0
893,716,20,5,14,2021,3,79,11,0
975,763,20,5,15,2021,3,79,11,0
908,766,20,5,16,2021,3,79,11,0
781,692,20,5,17,2021,3,79,11,0
468,525,20,5,18,2021,3,79,11,0
258,390,20,5,19,2021,3,79,11,0
206,243,20,5,20,2021,3,79,11,0
