Year,Month,Day,Hour Ending,Westbound,Eastbound,Two Way,Day of Week
2014,3,7,1600,777,746,1523,Friday
2014,3,7,1500,712,552,1264,Friday
2014,3,7,1400,572,402,974,Friday
2014,3,7,1300,561,359,920,Friday
2014,3,7,1200,636,294,930,Friday
2014,3,7,1100,603,247,850,Friday
2014,3,7,1000,803,176,979,Friday
2014,3,7,900,1230,183,1413,Friday
2014,3,7,800,571,124,695,Friday
2014,3,7,700,139,80,219,Friday
2014,3,7,600,48,22,70,Friday
2014,3,7,500,34,12,46,Friday
2014,3,7,400,29,8,37,Friday
2014,3,7,300,41,16,57,Friday
2014,3,7,200,21,19,40,Friday
2014,3,7,100,54,34,88,Friday
2014,3,6,2400,70,70,140,Thursday
2014,3,6,2300,121,89,210,Thursday
2014,3,6,2200,173,131,304,Thursday
2014,3,6,2100,233,198,431,Thursday
2014,3,6,2000,281,394,675,Thursday
2014,3,6,1900,415,318,733,Thursday
2014,3,6,1800,416,653,1069,Thursday
2014,3,6,1700,401,638,1039,Thursday
2014,3,6,1600,371,492,863,Thursday
2014,3,6,1500,379,295,674,Thursday
2014,3,6,1400,361,300,661,Thursday
2014,3,6,1300,350,292,642,Thursday
2014,3,6,1200,341,211,552,Thursday
2014,3,6,1100,368,249,617,Thursday
2014,3,6,1000,474,220,694,Thursday
2014,3,6,900,791,221,1012,Thursday
2014,3,6,800,419,125,544,Thursday
2014,3,6,700,117,82,199,Thursday
2014,3,6,600,47,40,87,Thursday
2014,3,6,500,34,43,77,Thursday
2014,3,6,400,22,47,69,Thursday
2014,3,6,300,25,103,128,Thursday
2014,3,6,200,38,58,96,Thursday
2014,3,6,100,45,111,156,Thursday
2014,3,5,2400,89,38,127,Wednesday
2014,3,5,2300,103,73,176,Wednesday
2014,3,5,2200,132,76,208,Wednesday
2014,3,5,2100,163,115,278,Wednesday
2014,3,5,2000,179,193,372,Wednesday
2014,3,5,1900,250,357,607,Wednesday
2014,3,5,1800,325,678,1003,Wednesday
2014,3,5,1700,348,822,1170,Wednesday
2014,3,5,1600,383,581,964,Wednesday
2014,3,5,1500,318,445,763,Wednesday
2014,3,5,1400,346,364,710,Wednesday
2014,3,5,1300,357,335,692,Wednesday
2014,3,5,1200,429,250,679,Wednesday
2014,3,5,1100,482,246,728,Wednesday
2014,3,5,1000,704,222,926,Wednesday
2014,3,5,900,765,207,972,Wednesday
2014,3,5,800,406,141,547,Wednesday
2014,3,5,700,128,75,203,Wednesday
2014,3,5,600,53,42,95,Wednesday
2014,3,5,500,29,21,50,Wednesday
2014,3,5,400,21,25,46,Wednesday
2014,3,5,300,24,23,47,Wednesday
2014,3,5,200,36,38,74,Wednesday
2014,3,5,100,42,60,102,Wednesday
2014,3,4,2400,70,78,148,Tuesday
2014,3,4,2300,99,124,223,Tuesday
2014,3,4,2200,126,185,311,Tuesday
2014,3,4,2100,179,168,347,Tuesday
2014,3,4,2000,189,231,420,Tuesday
2014,3,4,1900,291,367,658,Tuesday
2014,3,4,1800,309,645,954,Tuesday
2014,3,4,1700,333,642,975,Tuesday
2014,3,4,1600,336,599,935,Tuesday
2014,3,4,1500,308,361,669,Tuesday
2014,3,4,1400,314,365,679,Tuesday
2014,3,4,1300,322,360,682,Tuesday
2014,3,4,1200,396,308,704,Tuesday
2014,3,4,1100,394,299,693,Tuesday
2014,3,4,1000,446,223,669,Tuesday
2014,3,4,900,553,223,776,Tuesday
2014,3,4,800,405,146,551,Tuesday
2014,3,4,700,126,76,202,Tuesday
2014,3,4,600,59,32,91,Tuesday
2014,3,4,500,33,25,58,Tuesday
2014,3,4,400,21,25,46,Tuesday
2014,3,4,300,25,31,56,Tuesday
2014,3,4,200,28,32,60,Tuesday
2014,3,4,100,39,91,130,Tuesday
2014,3,3,2400,62,108,170,Monday
2014,3,3,2300,88,95,183,Monday
2014,3,3,2200,117,175,292,Monday
2014,3,3,2100,181,161,342,Monday
2014,3,3,2000,181,221,402,Monday
2014,3,3,1900,261,360,621,Monday
2014,3,3,1800,285,620,905,Monday
2014,3,3,1700,317,594,911,Monday
2014,3,3,1600,330,463,793,Monday
2014,3,3,1500,323,418,741,Monday
2014,3,3,1400,321,345,666,Monday
2014,3,3,1300,347,349,696,Monday
2014,3,3,1200,389,317,706,Monday
2014,3,3,1100,388,271,659,Monday
2014,3,3,1000,361,260,621,Monday
2014,3,3,900,517,193,710,Monday
2014,3,3,800,353,119,472,Monday
2014,3,3,700,140,82,222,Monday
2014,3,3,600,40,44,84,Monday
2014,3,3,500,24,26,50,Monday
2014,3,3,400,19,19,38,Monday
2014,3,3,300,23,25,48,Monday
2014,3,3,200,18,44,62,Monday
2014,3,3,100,31,66,97,Monday
2014,3,2,2400,54,88,142,Sunday
2014,3,2,2300,83,119,202,Sunday
2014,3,2,2200,106,199,305,Sunday
2014,3,2,2100,143,232,375,Sunday
2014,3,2,2000,152,310,462,Sunday
2014,3,2,1900,240,465,705,Sunday
2014,3,2,1800,295,800,1095,Sunday
2014,3,2,1700,352,932,1284,Sunday
2014,3,2,1600,385,920,1305,Sunday
2014,3,2,1500,441,881,1322,Sunday
2014,3,2,1400,381,942,1323,Sunday
2014,3,2,1300,460,990,1450,Sunday
2014,3,2,1200,435,985,1420,Sunday
2014,3,2,1100,403,658,1061,Sunday
2014,3,2,1000,352,324,676,Sunday
2014,3,2,900,326,170,496,Sunday
2014,3,2,800,179,103,282,Sunday
2014,3,2,700,81,41,122,Sunday
2014,3,2,600,39,17,56,Sunday
2014,3,2,500,24,24,48,Sunday
2014,3,2,400,20,27,47,Sunday
2014,3,2,300,27,26,53,Sunday
2014,3,2,200,35,43,78,Sunday
2014,3,2,100,42,54,96,Sunday
2014,3,1,2400,62,108,170,Saturday
2014,3,1,2300,92,147,239,Saturday
2014,3,1,2200,126,193,319,Saturday
2014,3,1,2100,164,259,423,Saturday
2014,3,1,2000,218,253,471,Saturday
2014,3,1,1900,330,389,719,Saturday
2014,3,1,1800,437,588,1025,Saturday
2014,3,1,1700,553,678,1231,Saturday
2014,3,1,1600,561,631,1192,Saturday
2014,3,1,1500,585,557,1142,Saturday
2014,3,1,1400,645,542,1187,Saturday
2014,3,1,1300,731,475,1206,Saturday
2014,3,1,1200,639,463,1102,Saturday
2014,3,1,1100,454,381,835,Saturday
2014,3,1,1000,445,270,715,Saturday
2014,3,1,900,353,178,531,Saturday
2014,3,1,800,259,107,366,Saturday
2014,3,1,700,120,58,178,Saturday
2014,3,1,600,50,21,71,Saturday
2014,3,1,500,26,26,52,Saturday
2014,3,1,400,20,33,53,Saturday
2014,3,1,300,25,26,51,Saturday
2014,3,1,200,40,34,74,Saturday
2014,3,1,100,74,59,133,Saturday
2014,2,28,2400,107,96,203,Friday
2014,2,28,2300,172,140,312,Friday
2014,2,28,2200,312,185,497,Friday
2014,2,28,2100,393,218,611,Friday
2014,2,28,2000,564,302,866,Friday
2014,2,28,1900,709,423,1132,Friday
2014,2,28,1800,819,693,1512,Friday
2014,2,28,1700,816,679,1495,Friday
2014,2,28,1600,698,592,1290,Friday
2014,2,28,1500,636,473,1109,Friday
2014,2,28,1400,558,397,955,Friday
2014,2,28,1300,566,459,1025,Friday
2014,2,28,1200,508,383,891,Friday
2014,2,28,1100,459,352,811,Friday
2014,2,28,1000,542,250,792,Friday
2014,2,28,900,671,229,900,Friday
2014,2,28,800,411,145,556,Friday
2014,2,28,700,161,81,242,Friday
2014,2,28,600,60,42,102,Friday
2014,2,28,500,41,43,84,Friday
2014,2,28,400,28,39,67,Friday
2014,2,28,300,49,34,83,Friday
2014,2,28,200,41,47,88,Friday
2014,2,28,100,57,57,114,Friday
2014,2,27,2400,95,71,166,Thursday
2014,2,27,2300,141,107,248,Thursday
2014,2,27,2200,210,159,369,Thursday
2014,2,27,2100,288,197,485,Thursday
2014,2,27,2000,338,238,576,Thursday
2014,2,27,1900,439,377,816,Thursday
2014,2,27,1800,447,702,1149,Thursday
2014,2,27,1700,500,767,1267,Thursday
2014,2,27,1600,476,611,1087,Thursday
2014,2,27,1500,479,510,989,Thursday
2014,2,27,1400,470,404,874,Thursday
2014,2,27,1300,436,375,811,Thursday
2014,2,27,1200,486,383,869,Thursday
2014,2,27,1100,497,289,786,Thursday
2014,2,27,1000,551,261,812,Thursday
2014,2,27,900,724,213,937,Thursday
2014,2,27,800,437,156,593,Thursday
2014,2,27,700,143,69,212,Thursday
2014,2,27,600,66,33,99,Thursday
2014,2,27,500,20,32,52,Thursday
2014,2,27,400,34,26,60,Thursday
2014,2,27,300,37,33,70,Thursday
2014,2,27,200,32,36,68,Thursday
2014,2,27,100,64,58,122,Thursday
2014,2,26,2400,83,79,162,Wednesday
2014,2,26,2300,135,130,265,Wednesday
2014,2,26,2200,155,208,363,Wednesday
2014,2,26,2100,199,189,388,Wednesday
2014,2,26,2000,238,282,520,Wednesday
2014,2,26,1900,294,417,711,Wednesday
2014,2,26,1800,379,693,1072,Wednesday
2014,2,26,1700,367,837,1204,Wednesday
2014,2,26,1600,412,580,992,Wednesday
2014,2,26,1500,366,437,803,Wednesday
2014,2,26,1400,404,345,749,Wednesday
2014,2,26,1300,414,342,756,Wednesday
2014,2,26,1200,484,328,812,Wednesday
2014,2,26,1100,483,263,746,Wednesday
2014,2,26,1000,528,241,769,Wednesday
2014,2,26,900,646,237,883,Wednesday
2014,2,26,800,412,144,556,Wednesday
2014,2,26,700,160,64,224,Wednesday
2014,2,26,600,54,46,100,Wednesday
2014,2,26,500,18,38,56,Wednesday
2014,2,26,400,32,32,64,Wednesday
2014,2,26,300,19,20,39,Wednesday
2014,2,26,200,28,35,63,Wednesday
2014,2,26,100,53,59,112,Wednesday
2014,2,25,2400,59,83,142,Tuesday
2014,2,25,2300,105,120,225,Tuesday
2014,2,25,2200,132,178,310,Tuesday
2014,2,25,2100,157,184,341,Tuesday
2014,2,25,2000,206,185,391,Tuesday
2014,2,25,1900,279,381,660,Tuesday
2014,2,25,1800,332,616,948,Tuesday
2014,2,25,1700,321,758,1079,Tuesday
2014,2,25,1600,312,486,798,Tuesday
2014,2,25,1500,341,424,765,Tuesday
2014,2,25,1400,361,377,738,Tuesday
2014,2,25,1300,391,317,708,Tuesday
2014,2,25,1200,406,335,741,Tuesday
2014,2,25,1100,444,267,711,Tuesday
2014,2,25,1000,443,251,694,Tuesday
2014,2,25,900,570,227,797,Tuesday
2014,2,25,800,384,144,528,Tuesday
2014,2,25,700,139,77,216,Tuesday
2014,2,25,600,61,39,100,Tuesday
2014,2,25,500,16,27,43,Tuesday
2014,2,25,400,23,26,49,Tuesday
2014,2,25,300,33,29,62,Tuesday
2014,2,25,200,20,29,49,Tuesday
2014,2,25,100,48,50,98,Tuesday
2014,2,24,2400,72,55,127,Monday
2014,2,24,2300,97,100,197,Monday
2014,2,24,2200,123,136,259,Monday
2014,2,24,2100,149,195,344,Monday
2014,2,24,2000,181,250,431,Monday
2014,2,24,1900,249,415,664,Monday
2014,2,24,1800,297,619,916,Monday
2014,2,24,1700,372,661,1033,Monday
2014,2,24,1600,339,476,815,Monday
2014,2,24,1500,385,412,797,Monday
2014,2,24,1400,385,384,769,Monday
2014,2,24,1300,360,357,717,Monday
2014,2,24,1200,377,371,748,Monday
2014,2,24,1100,364,303,667,Monday
2014,2,24,1000,391,198,589,Monday
2014,2,24,900,463,207,670,Monday
2014,2,24,800,369,137,506,Monday
2014,2,24,700,139,85,224,Monday
2014,2,24,600,48,42,90,Monday
2014,2,24,500,31,23,54,Monday
2014,2,24,400,20,18,38,Monday
2014,2,24,300,26,31,57,Monday
2014,2,24,200,30,49,79,Monday
2014,2,24,100,29,54,83,Monday
2014,2,23,2400,49,82,131,Sunday
2014,2,23,2300,62,117,179,Sunday
2014,2,23,2200,134,245,379,Sunday
2014,2,23,2100,107,297,404,Sunday
2014,2,23,2000,169,477,646,Sunday
2014,2,23,1900,249,576,825,Sunday
2014,2,23,1800,262,1076,1338,Sunday
2014,2,23,1700,335,1306,1641,Sunday
2014,2,23,1600,426,1217,1643,Sunday
2014,2,23,1500,397,1068,1465,Sunday
2014,2,23,1400,443,1043,1486,Sunday
2014,2,23,1300,478,1093,1571,Sunday
2014,2,23,1200,499,1109,1608,Sunday
2014,2,23,1100,453,740,1193,Sunday
2014,2,23,1000,523,416,939,Sunday
2014,2,23,900,619,227,846,Sunday
2014,2,23,800,336,84,420,Sunday
2014,2,23,700,79,44,123,Sunday
2014,2,23,600,41,37,78,Sunday
2014,2,23,500,40,41,81,Sunday
2014,2,23,400,26,36,62,Sunday
2014,2,23,300,16,38,54,Sunday
2014,2,23,200,31,37,68,Sunday
2014,2,23,100,36,57,93,Sunday
2014,2,22,2400,60,142,202,Saturday
2014,2,22,2300,87,164,251,Saturday
2014,2,22,2200,119,268,387,Saturday
2014,2,22,2100,145,315,460,Saturday
2014,2,22,2000,193,416,609,Saturday
2014,2,22,1900,297,681,978,Saturday
2014,2,22,1800,416,1344,1760,Saturday
2014,2,22,1700,487,1525,2012,Saturday
2014,2,22,1600,535,1139,1674,Saturday
2014,2,22,1500,582,743,1325,Saturday
2014,2,22,1400,662,621,1283,Saturday
2014,2,22,1300,771,548,1319,Saturday
2014,2,22,1200,766,491,1257,Saturday
2014,2,22,1100,723,394,1117,Saturday
2014,2,22,1000,1001,298,1299,Saturday
2014,2,22,900,1525,179,1704,Saturday
2014,2,22,800,766,79,845,Saturday
2014,2,22,700,160,55,215,Saturday
2014,2,22,600,47,26,73,Saturday
2014,2,22,500,28,31,59,Saturday
2014,2,22,400,29,23,52,Saturday
2014,2,22,300,33,33,66,Saturday
2014,2,22,200,38,41,79,Saturday
2014,2,22,100,64,56,120,Saturday
2014,2,21,2400,107,109,216,Friday
2014,2,21,2300,179,139,318,Friday
2014,2,21,2200,301,216,517,Friday
2014,2,21,2100,457,241,698,Friday
2014,2,21,2000,523,333,856,Friday
2014,2,21,1900,791,525,1316,Friday
2014,2,21,1800,900,902,1802,Friday
2014,2,21,1700,904,1087,1991,Friday
2014,2,21,1600,718,850,1568,Friday
2014,2,21,1500,737,737,1474,Friday
2014,2,21,1400,632,629,1261,Friday
2014,2,21,1300,537,639,1176,Friday
2014,2,21,1200,605,483,1088,Friday
2014,2,21,1100,574,366,940,Friday
2014,2,21,1000,807,331,1138,Friday
2014,2,21,900,955,275,1230,Friday
2014,2,21,800,534,172,706,Friday
2014,2,21,700,154,93,247,Friday
2014,2,21,600,61,39,100,Friday
2014,2,21,500,35,32,67,Friday
2014,2,21,400,23,31,54,Friday
2014,2,21,300,36,35,71,Friday
2014,2,21,200,31,45,76,Friday
2014,2,21,100,45,56,101,Friday
2014,2,20,2400,112,98,210,Thursday
2014,2,20,2300,157,148,305,Thursday
2014,2,20,2200,230,203,433,Thursday
2014,2,20,2100,279,218,497,Thursday
2014,2,20,2000,320,310,630,Thursday
2014,2,20,1900,443,480,923,Thursday
2014,2,20,1800,515,943,1458,Thursday
2014,2,20,1700,519,1099,1618,Thursday
2014,2,20,1600,519,788,1307,Thursday
2014,2,20,1500,510,580,1090,Thursday
2014,2,20,1400,542,462,1004,Thursday
2014,2,20,1300,488,422,910,Thursday
2014,2,20,1200,517,413,930,Thursday
2014,2,20,1100,556,326,882,Thursday
2014,2,20,1000,738,271,1009,Thursday
2014,2,20,900,896,223,1119,Thursday
2014,2,20,800,494,138,632,Thursday
2014,2,20,700,145,78,223,Thursday
2014,2,20,600,57,35,92,Thursday
2014,2,20,500,27,31,58,Thursday
2014,2,20,400,28,39,67,Thursday
2014,2,20,300,30,38,68,Thursday
2014,2,20,200,26,42,68,Thursday
2014,2,20,100,66,63,129,Thursday
2014,2,19,2400,97,79,176,Wednesday
2014,2,19,2300,153,131,284,Wednesday
2014,2,19,2200,149,223,372,Wednesday
2014,2,19,2100,204,226,430,Wednesday
2014,2,19,2000,228,350,578,Wednesday
2014,2,19,1900,310,493,803,Wednesday
2014,2,19,1800,417,1025,1442,Wednesday
2014,2,19,1700,434,1074,1508,Wednesday
2014,2,19,1600,460,758,1218,Wednesday
2014,2,19,1500,473,487,960,Wednesday
2014,2,19,1400,434,478,912,Wednesday
2014,2,19,1300,483,400,883,Wednesday
2014,2,19,1200,506,330,836,Wednesday
2014,2,19,1100,535,310,845,Wednesday
2014,2,19,1000,680,241,921,Wednesday
2014,2,19,900,870,223,1093,Wednesday
2014,2,19,800,493,113,606,Wednesday
2014,2,19,700,146,69,215,Wednesday
2014,2,19,600,60,32,92,Wednesday
2014,2,19,500,23,18,41,Wednesday
2014,2,19,400,25,15,40,Wednesday
2014,2,19,300,38,28,66,Wednesday
2014,2,19,200,28,26,54,Wednesday
2014,2,19,100,45,47,92,Wednesday
2014,2,18,2400,81,80,161,Tuesday
2014,2,18,2300,129,168,297,Tuesday
2014,2,18,2200,157,229,386,Tuesday
2014,2,18,2100,213,199,412,Tuesday
2014,2,18,2000,244,292,536,Tuesday
2014,2,18,1900,351,503,854,Tuesday
2014,2,18,1800,426,1019,1445,Tuesday
2014,2,18,1700,444,1093,1537,Tuesday
2014,2,18,1600,448,857,1305,Tuesday
2014,2,18,1500,530,709,1239,Tuesday
2014,2,18,1400,482,565,1047,Tuesday
2014,2,18,1300,518,544,1062,Tuesday
2014,2,18,1200,629,461,1090,Tuesday
2014,2,18,1100,581,386,967,Tuesday
2014,2,18,1000,702,303,1005,Tuesday
2014,2,18,900,920,248,1168,Tuesday
2014,2,18,800,462,164,626,Tuesday
2014,2,18,700,130,98,228,Tuesday
2014,2,18,600,46,42,88,Tuesday
2014,2,18,500,25,46,71,Tuesday
2014,2,18,400,25,41,66,Tuesday
2014,2,18,300,28,23,51,Tuesday
2014,2,18,200,19,37,56,Tuesday
2014,2,18,100,35,91,126,Tuesday
2014,2,17,2400,61,102,163,Monday
2014,2,17,2300,96,185,281,Monday
2014,2,17,2200,111,395,506,Monday
2014,2,17,2100,137,488,625,Monday
2014,2,17,2000,171,782,953,Monday
2014,2,17,1900,292,1255,1547,Monday
2014,2,17,1800,300,2300,2600,Monday
2014,2,17,1700,440,2693,3133,Monday
2014,2,17,1600,583,2455,3038,Monday
2014,2,17,1500,706,1936,2642,Monday
2014,2,17,1400,886,1750,2636,Monday
2014,2,17,1300,1175,1502,2677,Monday
2014,2,17,1200,1197,1138,2335,Monday
2014,2,17,1100,933,716,1649,Monday
2014,2,17,1000,933,414,1347,Monday
2014,2,17,900,1362,198,1560,Monday
2014,2,17,800,717,107,824,Monday
2014,2,17,700,118,53,171,Monday
2014,2,17,600,33,26,59,Monday
2014,2,17,500,26,21,47,Monday
2014,2,17,400,23,19,42,Monday
2014,2,17,300,26,41,67,Monday
2014,2,17,200,36,49,85,Monday
2014,2,17,100,49,87,136,Monday
2014,2,16,2400,84,126,210,Sunday
2014,2,16,2300,93,286,379,Sunday
2014,2,16,2200,158,331,489,Sunday
2014,2,16,2100,180,475,655,Sunday
2014,2,16,2000,267,718,985,Sunday
2014,2,16,1900,363,1239,1602,Sunday
2014,2,16,1800,501,2229,2730,Sunday
2014,2,16,1700,614,2277,2891,Sunday
2014,2,16,1600,817,1718,2535,Sunday
2014,2,16,1500,966,1283,2249,Sunday
2014,2,16,1400,1119,1042,2161,Sunday
2014,2,16,1300,1411,863,2274,Sunday
2014,2,16,1200,1466,675,2141,Sunday
